# source_id	kind	status	crystal_refs	notes
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ADBE_X509_RSA_SHA1	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ADOBE_PPKLITE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::AESV2	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::AESV3	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::AF	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::AFTER	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::AF_RELATIONSHIP	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::AIS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::AI_META_DATA	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ALL_OFF	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ALL_ON	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ALPHA	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ALT	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ALTERNATE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ANNOT	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ANNOTS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ANTI_ALIAS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ANY_OFF	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ANY_ON	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::AP	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::APP	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::AP_REF	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ARTIFACT	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ART_BOX	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::AS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ASCENT	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ASCII85_DECODE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ASCII85_DECODE_ABBREVIATION	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ASCII_HEX_DECODE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ASCII_HEX_DECODE_ABBREVIATION	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ATTACHED	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::AUTHOR	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::AVG_WIDTH	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::B	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::BACKGROUND	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::BASE_ENCODING	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::BASE_FONT	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::BASE_STATE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::BASE_VERSION	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::BBOX	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::BC	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::BE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::BEAD	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::BEFORE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::BG	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::BITS_PER_COMPONENT	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::BITS_PER_COORDINATE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::BITS_PER_FLAG	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::BITS_PER_SAMPLE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::BL	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::BLACK_IS_1	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::BLACK_POINT	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::BLEED_BOX	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::BM	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::BORDER	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::BOUNDS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::BPC	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::BS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::BTN	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::BYTERANGE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::C	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::C0	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::C1	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CA	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CALGRAY	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CALRGB	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CAP	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CAP_HEIGHT	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CATALOG	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CA_NS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CCITTFAX_DECODE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CCITTFAX_DECODE_ABBREVIATION	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CENTER_WINDOW	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CERT	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CERTS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CF	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CFM	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CH	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CHAR_PROCS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CHAR_SET	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CHECK_SUM	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CI	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CICI_SIGNIT	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CIDSYSTEMINFO	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CID_FONT_TYPE0	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CID_FONT_TYPE2	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CID_SET	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CID_TO_GID_MAP	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CL	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CLASS_MAP	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CLR_F	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CLR_FF	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CMAP	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CMAPNAME	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CMYK	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CO	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::COLLECTION	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::COLLECTION_FIELD	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::COLLECTION_ITEM	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::COLLECTION_SCHEMA	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::COLLECTION_SORT	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::COLLECTION_SUBITEM	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::COLOR	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::COLORANTS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::COLORS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::COLORSPACE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::COLOR_BURN	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::COLOR_DODGE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::COLUMNS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::COMPATIBLE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::COMPONENTS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CONTACT_INFO	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CONTENTS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::COORDS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::COUNT	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CP	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CREATION_DATE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CREATOR	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CRL	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CRLS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CROP_BOX	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CRYPT	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::CYX	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::D	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DA	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DARKEN	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DATE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DCT_DECODE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DCT_DECODE_ABBREVIATION	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DECODE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DECODE_PARMS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DEFAULT	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DEFAULT_CMYK	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DEFAULT_CRYPT_FILTER	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DEFAULT_GRAY	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DEFAULT_RGB	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DESC	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DESCENDANT_FONTS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DESCENT	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DEST	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DESTS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DEST_OUTPUT_PROFILE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DEVICECMYK	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DEVICEGRAY	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DEVICEN	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DEVICERGB	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DI	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DIFFERENCE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DIFFERENCES	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DIGEST_METHOD	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DIGEST_RIPEMD160	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DIGEST_SHA1	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DIGEST_SHA256	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DIGEST_SHA384	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DIGEST_SHA512	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DIRECTION	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DISPLAY_DOC_TITLE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DL	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DM	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DOC	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DOCMDP	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DOCUMENT	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DOC_CHECKSUM	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DOC_TIME_STAMP	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DOMAIN	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DOS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DP	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DR	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DSS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DUPLEX	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DUR	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DV	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DW	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::DW2	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::E	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::EARLY_CHANGE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::EF	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::EMBEDDED_FDFS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::EMBEDDED_FILE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::EMBEDDED_FILES	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::EMPTY	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ENCODE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ENCODED_BYTE_ALIGN	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ENCODING	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ENCODING_90MS_RKSJ_H	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ENCODING_90MS_RKSJ_V	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ENCODING_ETEN_B5_H	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ENCODING_ETEN_B5_V	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ENCRYPT	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ENCRYPTED_PAYLOAD	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ENCRYPT_META_DATA	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::END_OF_LINE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::ENTRUST_PPKEF	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::EXCLUSION	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::EXPORT	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::EXPORT_STATE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::EXTEND	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::EXTENDS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::EXTENSIONS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::EXTENSION_LEVEL	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::EXT_G_STATE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::EX_DATA	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::F	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FB	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FDF	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FF	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FIELDS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FILESPEC	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FILTER	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FIRST	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FIRST_CHAR	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FIT_WINDOW	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FL	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FLAGS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FLATE_DECODE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FLATE_DECODE_ABBREVIATION	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FO	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FOLDERS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FONT	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FONT_BBOX	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FONT_DESC	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FONT_FAMILY	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FONT_FILE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FONT_FILE2	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FONT_FILE3	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FONT_MATRIX	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FONT_NAME	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FONT_STRETCH	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FONT_WEIGHT	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FORM	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FORMTYPE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FRM	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FT	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FUNCTION	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FUNCTIONS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::FUNCTION_TYPE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::F_DECODE_PARMS	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::F_FILTER	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::G	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::GAMMA	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::GROUP	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::GTS_PDFA1	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::H	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::HARD_LIGHT	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::HEIGHT	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::HELV	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::HIDE_MENUBAR	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::HIDE_TOOLBAR	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::HIDE_WINDOWUI	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::HUE	const	missing	-	auto-generated
pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java::const::I	const	missing	-	auto-generated
