# source_api_id	status	crystal_refs	notes
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/DeviceNColorant.java::method::DeviceNColorant.getMinimum	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/DeviceNColorant.java::method::DeviceNColorant.getName	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/DeviceNColorant.java::method::DeviceNColorant.setMaximum	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/DeviceNColorant.java::method::DeviceNColorant.setMinimum	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/DeviceNColorant.java::method::DeviceNColorant.setName	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/DeviceNTableModel.java::class::DeviceNTableModel	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/DeviceNTableModel.java::method::DeviceNTableModel.getColumnClass	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/DeviceNTableModel.java::method::DeviceNTableModel.getColumnCount	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/DeviceNTableModel.java::method::DeviceNTableModel.getColumnName	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/DeviceNTableModel.java::method::DeviceNTableModel.getRowCount	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/DeviceNTableModel.java::method::DeviceNTableModel.getValueAt	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/IndexedColorant.java::class::IndexedColorant	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/IndexedColorant.java::method::IndexedColorant.getColor	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/IndexedColorant.java::method::IndexedColorant.getIndex	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/IndexedColorant.java::method::IndexedColorant.getRGBValuesString	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/IndexedColorant.java::method::IndexedColorant.setIndex	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/IndexedColorant.java::method::IndexedColorant.setRgbValues	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/IndexedTableModel.java::class::IndexedTableModel	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/IndexedTableModel.java::method::IndexedTableModel.getColumnClass	missing	-	baseline
debugger/src/main/java/org/apache/pdfbox/debugger/colorpane/IndexedTableModel.java::method::IndexedTableModel.getColumnCount	missing	-	baseline
